,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64
541,2256134.0124458075,1203342.764788866,1168662.1927505434,1999821.0090579614,9763634.118560791,1565073.568213664,1210875.5498365238,1202262.8787440062,393504.514939785,1104435.1701058298,2094498.5459423065,1017579.526649341,1646905.2051299512,2155533.479083568,434810.16584147513,1877581.591018781,227757.58371508121,1676099.0574207753,2232002.296287775,736977.8373047113,1128138.557363689,863371.1185632348,207797.42826080322,974276.8011922613,2449353.572111532,7398159.546218872,1522024.2067508698,6657411.301245809,1861653.6387047172,1271888.967624426,828944.9071119167,5691748.401877701,1201735.9685159847,1219034.227172196,5345463.6898489,706539.6367558241,663238.3173838556,2579956.335226536,82776.08911073208,272598.03816737235,1959787.3362362385,3185777.8373293877,840742.3541119024,1272613.1725991815,1158889.5181450546,4562950.286585063,2942518.62216866,4886395.673941493,437276.8476231992,2361279.7751199454,1253119.489841342,60602.172100842,3388423.437851846,2213954.6922005415,1368692.2266910374,1164172.331716776,1208296.7236570418,787669.4661605954,1392574.0839801282,1792955.57375741,3147212.954291463,1478457.9650830105,1050168.6474726498,736486.5999198556
542,4019134.5065908134,1868554.235511601,613326.3047264814,3065837.9316160157,15108025.574142456,2627450.798074946,2132144.6337456927,1920186.3821678162,790761.0972403884,1748714.3762438148,3790644.6433601975,1278476.9864882082,2438153.289124191,3397186.5727556944,475661.52505963296,2861351.630291432,541142.2199943066,2890864.681054391,2994343.1113820076,1607793.4502973557,2249126.285973966,1421596.4290927947,449597.69702124596,875321.4304594025,3160010.8403780013,11293198.079078674,2796705.9701861143,10050091.734588623,2926101.265710175,2476329.975399494,1846085.1475080587,8034195.120666027,2149263.790222928,2195520.3258205056,8200920.891103983,1494183.4046453238,1259606.2831637263,4238669.064316064,89100.19615322351,181030.91699394584,3370058.6443315744,5062211.9061665535,1026568.4137180522,2223229.5512638986,1914086.538069509,5066041.082969159,4768457.025642514,7947163.629516602,728340.1103077531,2070712.6364568472,2500097.983114302,22585.245135188103,4747418.724496797,3819229.870239705,1046424.2723220587,2411410.728308618,2248135.302989483,1625351.8125214875,2352126.2938359827,3064629.941745512,3945682.548677236,1700143.4385454394,2192959.1126237363,1340471.6191612482
543,3087196.3429267406,1825796.6102619767,1718453.136332035,4424399.554130554,16689416.520080566,1662975.7219607607,1398010.5310516953,3353334.2543907166,206288.5653939247,1469872.062314272,2684417.621697247,176056.4396329075,1926045.309621632,2759012.6833349466,33472.43948908895,4379050.160041809,112477.10914587975,1812362.907425508,3786.84175825119,1110896.8498315066,905989.9843753576,1005034.9688029885,131024.54665756226,29985.462321151048,6693594.676651001,9757572.114746094,1528964.2709043622,15466293.653137207,2397211.67391181,1921492.5446077585,1063838.9260244183,5339238.446279526,1590637.284132138,1605616.3242192268,7710346.83442688,1032650.8688339591,682237.1716737002,3093579.109877914,22458.440168499947,15787.445569008589,2640156.7612776756,4716950.584601402,1488786.997291565,1263845.1051353812,1431825.7541574985,83244.70718666911,4186571.1100560427,7260285.087272644,311061.08918088675,526817.7453623787,1196617.464426577,5444.855611890554,4699235.087990165,2451730.5408267975,783101.2337867618,1551415.9809145927,1199799.9472213984,800520.8391311467,1757797.2248067707,2299228.257217407,3744270.18822363,25367.80868640542,1433698.2172966823,393172.43262529373
544,2600401.312203616,1157830.2315049171,75525.82277745008,1213947.8664221764,11579106.21395874,1476841.825787641,1021355.6242588237,285484.13034921885,297427.12168854475,1104652.3372413665,2251203.9790275693,960666.5374647528,1675579.5026184916,2214400.863731861,415184.1007148549,971000.3442150354,225822.3586587906,1697659.6472107098,2002387.488133192,670612.7378236651,964121.0324917436,803390.6198360026,175351.6462057829,898715.5584209003,884285.8509460986,9850653.467019081,1467567.107667625,6043080.571739197,1714538.2586975694,1160088.315614283,738353.5859523006,7618731.555266321,1209261.8444910273,1221637.2461134195,6716912.39823252,639925.7722809315,503756.22455894947,2906411.1874999404,46622.439756810665,71338.09295453131,2220909.274118781,3948910.4627079964,384876.4795253873,1191593.3055141717,1133874.6270130575,5399508.169814587,3584812.850254178,5767882.790683508,358941.0793412626,2025728.037601769,1108878.4427118897,8780.518821775913,3154987.3197784424,2362327.2202635407,1075184.9299387187,1037437.4827040881,1131750.7385046482,658152.5814014971,1343276.029000461,1851410.2414571047,2611440.5267443657,1317952.9596351385,936389.4008314312,596565.5589341521
545,3109972.924286723,1488993.5491256714,865671.0023409352,2351261.9369142056,10914885.231872559,2118828.0347215086,1551421.3502586707,1418743.7335184216,658393.1802452803,1239529.0116878897,2785511.5791683197,685469.1381887197,2108581.058402598,2905548.087932259,249571.58723469079,2211625.2156407833,574747.2335484028,2165774.376229249,512796.286154747,1274782.3343029022,1353218.8477250338,1280498.5848233402,419417.26754307747,261796.92560351267,2860360.5280818343,7279266.921958923,1957768.3037409186,8489830.022003174,2653905.029243529,2540916.3316756487,1492560.5605408438,4610506.160933971,2129635.3727360964,2179986.1102772057,5501369.940480828,1370940.7344380617,1101608.0484675467,2945670.8370593786,111404.91543900967,118371.54009753466,2995693.562643051,4027710.852754593,1019234.4663317129,1486320.5972593278,2019959.379273139,1840925.0621947348,3355642.8451743126,5733031.227309942,920769.2820525169,982465.2425102666,1496707.1708372831,31535.990901738405,3673158.3283640593,2585746.147472441,340589.42312426865,2045367.633125037,1577870.3777587414,857375.366053611,2313413.1072481424,1844100.5713994503,2474170.986221224,490139.3245482892,1807139.236643035,996119.5471950173
546,3490534.387557268,1480554.9049958587,299437.30208384246,2766000.9789963886,9317532.68950653,2386227.1324365363,2081058.8333970755,1590296.1090797186,1426725.2759826183,1416866.8449004441,3610628.6538461447,693307.4122042358,2148129.7347539067,3124247.734819457,427971.99801106006,2568807.763978705,1065903.7885651588,3107510.421587184,665655.0709491074,1242706.4328726232,2740613.9833245873,1320060.25185512,834847.415923953,455465.5000942126,2471434.0131228566,6441236.290477276,2891972.4685658813,6809667.289540768,2724207.510888636,2377601.6135641932,1969472.4228709824,4382616.60253787,2024104.896044746,2004597.5459020138,5144378.892081916,1296605.035076499,1355955.2565253973,3795102.21485959,153422.86618202925,126920.9178904295,3017312.815968454,3550675.053498149,841025.2968732938,2305194.4461568296,2039947.0976488292,2049626.718027681,3415593.071495712,5757011.84351027,999601.5645007789,1480465.4700516462,2878009.5202308297,33952.56765952706,2606642.2812369913,3619423.2213819325,215991.0526977852,2451412.2479356825,2387828.221145034,1701845.2973736227,2575299.165883735,2521414.5212506857,3143379.018637389,762692.9617494754,2238228.6500021257,1848973.710887909
547,2667996.3301994503,1224646.6099337935,588963.7555892915,1618366.2023307607,9227281.37294197,2205277.2337045446,1757831.931357406,96667.34599119425,492538.89624363184,1359491.6703220606,2645044.600881338,1636677.4251128733,1928220.9980441928,2619293.7129177004,848683.1664543226,1410044.0835270584,358426.29468142986,2627172.5767882913,4052662.477124989,755448.4584678411,2112424.0403131247,1038567.5959797204,230980.73184859753,1709201.819740992,358246.4794304371,8708360.323146462,2675658.231081769,3794078.2213073224,2092533.0219954252,1245305.3589508533,1393772.2526421137,7808327.989559174,1630085.8508947082,1580181.9500364661,5884885.465024993,750126.0766981095,930007.413677752,3468535.7556115687,123379.35036325455,485708.74838140607,2294647.903703332,3453988.5777364373,489606.14209255576,1912438.0076612383,1405145.6735642403,7910394.7812354565,3401703.768158406,5352950.505316615,489250.15410742164,4081556.937053159,2235458.34462595,52757.231043457985,3229213.99327603,3326980.0278374255,1378189.9057046548,1744958.4875595048,1998034.7398599386,1338754.8551480025,1699877.0619318783,2306494.9917411543,4079128.81995219,2770708.272120446,1589590.237972889,1249157.7007155418
548,2807170.456118077,1351208.6813978553,209819.7990374267,3299757.6207301617,11593531.169368744,1892823.6699154526,1503044.942325741,1017491.1478424072,520918.3591403961,1169772.5894727558,2571778.6442335844,1511986.1156378686,2077428.09546265,2584611.1614986807,772817.4642194435,3039415.7607172728,447313.8452897072,2017825.94951462,2835355.40392375,746911.2131349146,1145338.4304158092,1033283.8598841727,326012.1118502617,1814829.7166470885,1642613.4022927433,10862302.046020508,1894979.5675976872,5427568.90133667,2430374.7959665656,1362880.0545362234,900770.7072865181,9267366.254049301,1553227.9696275443,1578800.6469294429,7155553.106190681,722828.285612762,740053.0446825027,3315408.127154678,81496.28441357613,214152.23872318864,2492886.9046241045,4138166.2485429645,444708.6167555526,1485113.5739226937,1439755.5902218297,8237880.52097252,3804748.8908895254,6162701.761558056,521736.7654308677,5204471.336965404,1326619.1737254858,21522.667340785265,1857002.230285734,2782447.1051103473,2232504.9243263304,1301048.9007261992,1450909.6843259335,794189.2175647616,1612585.8248477876,2125243.3036482334,6257677.21313256,2328008.513765484,1138921.8944699727,796154.7371332049
549,3928480.014312744,1715512.4298069477,53023.109961271286,3417879.806077957,15406789.401733398,2191900.0826338083,1858691.1303842887,1420668.911638081,343600.64576792717,1520536.0841907263,3594483.925289929,705335.5034361631,2288311.706815809,3157473.514331013,333778.2661516592,3154451.9182691127,247097.44242990017,2639827.2478670254,477491.1963455677,1279582.1629490554,1950836.9726381898,1253235.7207136005,194109.10839414597,545714.7306254096,3050761.1524903774,11701775.603347778,2389368.1174463034,10142710.231491089,2728403.8781252503,2247897.8327735066,1614982.6408627406,8187955.082397461,1971918.809625119,1985495.9510302544,8374232.700348198,1288474.3146770597,915952.0249670446,4039534.2770596147,38884.88083475828,28619.364352181554,3246497.546472311,5164558.250549316,731991.3938230127,1905834.2640548795,1811802.4870264828,3998662.9245961607,4755768.033939719,7886484.734874725,457339.0841422677,2340822.9001173377,2145330.773782909,5036.725472480059,3388974.6340818554,3474410.0876632333,608027.398735851,2021791.2679860592,1888452.0792050362,1291738.1938241124,2245917.308223352,2813308.8026533127,4533554.167137146,497939.251749035,1943394.122687798,947254.3092885017
550,2810230.555252552,1275244.3423253894,505960.19005174935,2048642.9817523956,9411992.866609573,1766321.0340089202,1586658.9506912008,1151069.3611255884,734842.2122190595,1162934.6762128323,2746736.601703167,613923.9365765452,1750862.0408025086,2476481.521462828,252801.07456062734,1892478.7614116669,510199.0858590603,1950327.442089647,292881.7317470312,1209068.6692656875,1562359.0781454444,1063711.0839862227,427636.45170485973,299118.5589567907,2221660.5554659367,6515220.705383301,1968839.39570719,7028838.2855119705,2238789.0347696543,2076706.1796462536,1355480.3185205273,4247177.220911592,1742138.815284513,1726502.96084401,4827225.307094395,1145938.5675646514,1058647.2190821469,2656658.145083219,82329.31571921706,64743.660119980574,2514061.0477495193,3405325.9384927154,783459.3271238357,1571803.2423253953,1629212.4472021013,1778580.9855866432,3119546.896440923,5262433.166332126,723320.0572785139,947535.0620587766,1817640.698870778,21258.480235487223,2948792.997279659,2654069.16937685,211751.84247668087,1876742.162370339,1601745.7403403372,1282335.0380545259,1988214.4347660094,2132950.882709233,2256823.876047969,387259.4016289674,1690703.3688452393,999339.5912169814
551,3552909.0898962617,1771127.0608641505,1201458.167727992,2876908.2953920364,14306661.893146515,2143307.7982857674,1667584.1287689656,1865221.8937855363,667891.4939057827,1535783.5942257494,3359050.3783655167,563407.5640980601,2169909.230948359,3092424.965205103,230592.52375616878,2715109.1091303825,511483.02551651,2798345.5523137376,311244.0520054102,1204737.4192021787,1841353.8391346335,1170608.7658097297,446213.51475805044,281671.60350994393,3989841.0214069188,9260488.329540253,2144764.464937389,11496230.198280334,2739011.4699219465,2178932.860081613,1448806.752012346,5834161.710142791,1891499.7456276491,1888008.9813953638,7370596.343233824,1164336.269498229,1005939.544459179,3923714.555334717,98051.92881542444,72903.37986622751,3220991.4546854496,4565329.785153806,1274433.9010700658,1879988.9508862942,1788159.9494668767,1937812.8928526938,4073166.106164217,7036856.828128219,705947.5427491367,921625.1499526724,1974820.1272530556,39395.30764952302,4675305.308173135,3078377.1490695775,583829.6152928323,1907694.6626300216,1809716.6008268595,1145146.2741025388,2156735.517625004,2517608.6706051677,2779746.998570204,404825.23270078003,1748619.1561597325,1313799.0996756554
552,3887379.53929168,1950922.5038247108,555307.6843308806,6258337.30809474,13136347.992033958,2626452.6753219515,2262835.8423830345,4052073.462031007,795624.8118849397,1413135.9132429361,3773947.156596303,562513.9201773554,2525155.0830394626,3415223.9762299806,266436.6398194954,6085720.285436988,729553.209523201,2901502.0997044146,47755.04165750742,1665003.9264938831,2157424.4463843703,1570536.4823432118,605805.5949932933,211677.434603367,6401241.3174087405,8259456.75269413,2619698.1281291842,11806392.650531292,3483769.689102888,3026158.7612631917,1910021.6963383965,4885497.970188975,2518195.4243941754,2551705.4853866696,6527286.84295553,1679710.7850081027,1332134.3312595785,3827067.201675236,140812.46076643467,72989.47603172064,3589760.235973358,4492457.45763278,1193579.381360978,2069671.4858972132,2395312.4542538673,1205016.150735557,3999497.3519192934,7008214.8532811105,992415.7791521549,2504975.2809957936,2339249.4923383594,55532.687929183245,2234838.287336424,3413450.789319843,532073.3865860701,2605468.7007920146,2227209.653903246,1387843.4986083955,2783372.7812842876,2612378.712977171,6478575.506652594,242789.91307333112,2309961.871223703,1341837.0493389964
553,2712294.462059468,1301940.5406538248,426896.3520162031,2794398.6955547333,11034854.565551758,1559584.3554650024,1334231.9500587657,1748077.1089115143,241725.27472043037,1120124.576216653,2509969.232747793,324074.87635430694,1626529.4621203542,2294420.473360613,126790.41392282397,2671964.9661655426,117961.13313388824,1923402.3237722218,20661.00685313344,958041.2165355086,1316926.9438298345,916628.1579276621,125754.59394454956,117502.93867873028,3432895.348836899,7220948.283813477,1667178.3847579956,8964451.030975342,2035557.5096018314,1693966.9057076573,1123191.0840602033,4474267.446532726,1416722.3553247675,1415687.5271155834,5572759.911905289,946995.9821686745,694973.8692202419,2784692.0755833685,22651.633929252625,19109.327007606626,2331365.602765739,3503505.787047446,810120.902816534,1326173.7515161186,1360963.108783044,949936.5268824697,3186387.6150969267,5468858.862567902,400526.91319543123,858761.4964307696,1459037.403469503,1868.9406849741936,2850708.785949707,2369613.5273120105,299439.4901082516,1493203.4381485283,1349586.0792042613,877625.3135766685,1681415.4582183212,1886092.485328436,2823927.212484479,101837.2255814895,1367380.0700569153,727920.4451540709
554,2459068.500470549,1387274.5704696178,951261.1180058718,3689441.6596455574,12417435.0778656,1357258.4900999442,1332651.2961398736,2635618.1139526367,280667.9907448888,1196900.131562695,2318099.6770558357,179360.0555397421,1474992.4416550398,2126329.4943038523,66564.01582480222,3626777.572894335,130427.66591072083,1798624.18904794,25499.298102617264,742711.9831929207,1280341.0868563056,752681.3040115386,147629.99023091793,65063.33542598039,4988582.084218979,7455004.928352356,1592849.1381215453,11244159.386116028,1820081.3443062305,1256163.0561019182,950221.897084374,4240360.423322678,1173160.9132257923,1154297.5595249832,5901015.64944464,676147.1414977312,613956.779565379,2748811.7131097913,26810.258396804333,18834.3305554986,2007003.5656934977,3427178.986867428,1030947.7642372847,1275304.3382552415,1025380.0549407452,333378.49472904205,3276093.251808405,5598259.043373108,278219.43734300137,738931.7918411419,1478278.1001619697,7769.246386885643,3081636.0961875916,2325438.7772042155,585278.414076969,1261628.8983885199,1273268.3457972705,956255.3330139518,1354051.9911052734,2052131.8645841926,3385931.863779843,62025.4039686434,1210952.839637138,624193.2604475617
555,2832210.8941976726,1317496.684185028,249384.97251066566,1401923.14766109,12571890.189315796,1722542.6309079453,1196437.604954131,396468.6125112027,467057.2399326563,1209817.7329657525,2476455.788410008,758770.1799318641,1777482.6783791184,2534466.1693530083,333017.24476163834,1165211.4360646158,403088.8685414791,2029263.315946795,991767.338639617,869933.7025114,1183561.4710662365,906917.478167519,282733.7723712921,579425.8549980819,1285822.211130187,9803129.707195282,1637211.726961434,7587257.661895752,1986037.5659806728,1512898.980270356,971730.7009738162,7069963.408949852,1498633.6617320776,1505847.36979568,6958757.367931187,819423.1264474392,725676.5763729811,3178132.9090201855,48609.13004589081,66134.06679962575,2547786.1397628784,4248371.792683482,614574.872576423,1374864.1731420755,1301333.7618724182,4048928.7418915033,3787430.6316497326,6107109.44226265,559091.3503786623,1384039.3697471693,1331507.7833377123,5194.333913177252,3645978.6112690717,2520229.308698565,760143.711501956,1324100.494685769,1295868.2851501405,768773.3584486395,1552217.082406789,1997694.6855978966,2280710.867313534,802889.2850315385,1225484.6184899993,819280.4176936746
556,3891435.3737363517,1795442.683365345,469444.3399841115,3914414.8084487915,13885332.251327515,2436604.2567710876,2067805.9984473735,2343708.4977591336,638771.8926913738,1504837.5146861374,3696634.2547920346,621179.5323587358,2350504.9215112627,3432495.427830711,233718.2590951249,3725229.4831314087,364543.6840956211,2780324.580077879,95663.52690631151,1670370.167272061,2044609.8360611796,1456681.9224676937,350037.52286189795,241758.58472638205,4278579.78678894,9302499.442596436,2507908.094075501,10939820.058105469,3059283.9768816233,2869993.6694621444,1834717.0332293399,5893322.101515293,2227694.461297907,2262805.227737725,7088447.57286036,1642868.9428920746,1234699.6428691298,3822561.2969053388,54974.435685276985,42198.54362285137,3360155.1816630363,4758868.9455759525,1069100.6244888008,2084494.2201421857,2144488.747379899,1733417.9127209038,4301802.371884584,7360970.087554932,836438.9816477299,1587842.477047801,2287930.450363457,7459.315025210381,3431021.0585536957,3402626.447473109,324037.3459159285,2466235.5210657716,2039608.2162117958,1444233.1874066293,2615985.395472944,2727601.220881939,4146445.943456739,254084.79184065014,2240848.2549279667,1222224.1670268178
557,1700443.9327010214,2762195.108008802,10074646.117039382,5302171.901287295,19434331.444480896,1328133.123054076,1060747.188118808,6565199.974328369,107235.60722821951,2435028.95382905,1424570.623620689,126468.41405163705,2227623.817014456,2219683.8453651965,13348.918188385665,5925242.208187804,105589.9003713131,1106820.8913742602,454070.9405838847,435897.56199813634,318215.0992885828,849924.0427505076,178761.28627300262,20305.588686026633,14392921.405401632,6327523.104419708,1025703.4674325585,26630963.59161377,1820295.311392486,656441.5933947861,327323.11177349836,1126831.191205442,814325.7274914086,790595.4789978564,6531969.667385459,305556.02031993866,377891.78834192455,2152703.941547185,764088.3121256828,301229.5089762807,1337133.6805837154,3412343.183213949,4998939.945188522,655878.5808157623,825506.0568933114,174083.41106253862,3083124.8429375887,6338323.733200073,299118.686819762,115344.46744861454,455023.6089836359,1186027.6982535124,12212579.226511002,1658591.9763040245,2843204.6414960623,562673.8384775668,985967.1555607319,405368.65189135075,1010664.0743597001,2042753.0001813695,2515729.253785342,40404.50582592189,488101.0512620546,251631.32356005907
558,3278315.063359201,2390180.178375244,3990120.3743362427,7952114.521043301,18376375.416778564,2107796.4760753885,2170078.6821521,6774588.380054474,280502.7320654392,1870221.9030641317,3243309.416818857,107484.3199865818,2257544.366532892,3214588.8787053972,25636.537776380777,8109793.086326599,134715.20415091515,2645571.807639405,15017.126098155975,1045181.4458180815,1859983.560517311,1155427.268218264,234686.71711730957,25707.089380968362,11962153.966018677,8615634.319702148,2347419.999206662,21193505.033355713,3059772.0443878174,1967111.6310568452,1555153.7022965178,3359451.2879782915,1878679.3060542122,1815714.69527179,7647393.504110336,983639.611066848,1035984.5743917525,3728839.5710664093,127592.15995132923,59569.890641763806,2787079.8949894905,4462345.884680033,2593570.9763298035,1914520.7115938216,1661642.9293809757,712.8879379034042,4257255.4609229565,7708694.536689758,456531.6637315154,733966.1841998994,2177802.0556808114,103244.64798590541,5153577.203041077,3137529.575966686,1153240.7487369776,2047151.5893936157,1922016.9944844842,1391835.8859393895,2065458.6325698495,2983633.3030843735,6225094.872949421,9159.500350538641,1929238.7287646234,868157.2929576635
559,3918122.8308743834,2031955.4628567696,2306237.0632826686,658640.2006725892,17711771.90826416,2605019.521422386,1707884.5739414766,581728.4335743785,530840.7802135944,2086724.9593615085,3483835.9954907894,1288358.7123217732,2569391.706727475,3570011.577324569,277662.3696074784,601825.7302484661,368258.6573357582,2569506.3401092067,3398949.4962687492,1596033.2783327103,1797397.215680778,1300741.88274315,290709.37088871,563487.1094751507,2281515.745271027,12184485.376197815,2400789.953033924,12362938.212028503,2488759.4598581195,2293273.140037596,1737263.3658924103,8300647.815597534,1941495.1000641137,2012124.8502732813,9080439.604028702,1371573.7258574963,1056457.1264091283,4064419.259977877,97512.430390656,245838.6812608838,3211796.09962976,5681770.736314297,1636436.5705818906,1975318.1595044434,1785287.3392471224,4087979.002461791,5120035.216281056,8527382.801506042,644997.4764711857,696429.908849515,2102469.8329019547,36255.6280259788,8816784.948352814,3572107.939493686,1090060.2328233123,2281416.9170179963,1928294.382190287,1402913.322481826,2143605.7983691692,3001750.03640531,890608.0840367377,1392159.6079851054,2104647.943368867,965149.126868248
560,2772571.7184667587,1222415.2835108042,159824.53543156385,1387990.646079287,11850811.48602295,1677208.2067183554,1168345.284976378,145530.20519581437,363861.301735878,1115509.66572164,2423075.117328942,1517383.5517588258,1846296.5572869182,2351966.200679064,677684.1343522072,1103180.0515071452,267915.67375826836,1737884.2816631794,3432933.2484633923,669622.1388923824,1054428.87097615,827590.8211530447,199694.3169105053,1643860.2216004804,366350.2946456671,11335155.25309372,1511106.8802019954,4683960.607345581,1946394.4667811394,1073151.0523173213,798784.1480263434,9606420.711031199,1202412.4957706854,1261026.9282309413,7401480.896307111,634869.2353861332,496371.4872087985,3214980.798066616,59391.13727539778,145986.5576041788,2268358.6931477785,4152505.952044487,289483.419187814,1373244.855547309,1127033.9458016977,8395693.750987053,3847597.6755689383,6181584.855012894,313593.0694421828,3847299.4774010926,1188357.926631987,17773.269053429365,2987749.2097320557,2583271.6365937293,1951766.7981975675,1058533.8522539735,1199482.07454288,803189.101681307,1297677.2338782102,2158888.6271898746,3989814.420653224,2351570.665463049,961628.3234294541,584667.5972925425
561,3327680.2512488365,1474118.1017657518,269218.78419086337,1575946.2400915623,12355791.567077637,2095120.3457208648,1496570.7354878783,542743.718907088,667322.5460755825,1315934.7866455019,2891455.419203162,1062738.0345182568,2231192.516394049,3142808.542744547,386675.6105835289,1335422.4444258213,510488.3991370201,2047347.6610034853,1135791.8220707774,1419531.4497236907,1176740.9331422448,1326959.9667524248,396730.81698942184,535345.2626012675,1466273.275986299,9455252.039150238,1913752.447471559,7702302.088497162,2680351.3888166547,2546811.8468185067,1248486.0442481637,6698198.533441484,2106087.2020757273,2134520.330814898,6649424.481402516,1390962.4359921217,1076745.1931051016,3143634.924492359,82405.4167971015,95997.29937648773,3136531.5203471184,4683114.420944452,749187.746527575,1518420.557875082,2063642.5615390465,3881847.9499290884,4015103.188188076,6535597.487186432,914278.608592689,1328845.7594914362,1392867.5804162621,5962.1392033696175,3907765.3117370605,2778453.925801605,505332.7111310661,1906053.991163969,1456669.5088891983,824099.0982448459,2409819.3246878535,2002057.6526200771,2339082.962970853,927115.9291075319,1629038.0269203112,918109.2224884033
562,2705752.5981478095,1342638.9145306945,331537.96984787285,1433505.140210338,14004075.30078125,1345570.8115837872,1042616.3178070709,403740.6225054264,292594.49703878164,1305384.6451737583,2304485.837981403,500661.4261931479,1638093.2076328397,2261781.95893611,171058.0824606046,1249440.4309975803,193376.32705390453,1673652.561926417,524891.5144885778,664848.420499295,784631.8958992958,772500.3803603351,171643.9833046198,303002.5391448252,2067562.700224176,10241781.707496643,1507299.2884884477,9510180.460659027,1789588.0345873833,1184376.484759152,687453.6534863524,7010859.980561733,1269185.3978075013,1255450.0853172839,7333419.091172934,576517.0193743706,529573.7022296786,2928335.115586579,34987.345055401325,39128.13388310373,2365707.2192697525,4291159.610408008,778085.4413922504,1117606.8636981845,1098511.1953909546,3178524.414283514,3913136.6643486023,6414774.34034729,304152.3826672435,806681.6330693364,1010116.1026079655,8109.0792890787125,4458604.353130341,2375953.2402466536,848612.1232799292,1030809.9945992231,1074412.5797601342,607899.7175431103,1371849.5109750926,1909919.4672396183,1943829.4470049143,358472.20923935995,946991.005165372,490910.1949994564
563,3032675.5400880575,1311102.7893376946,411996.220165357,1102419.7593284696,10891070.177688599,1905452.134828046,1403260.947126858,404614.4462940097,459985.9732416868,1237425.2339870408,2788912.3186519146,791202.1635317206,1821642.3625655174,2640910.8938397765,291742.30199944973,907590.7892762721,291732.2090255022,2213442.904883057,1225177.7102531195,1061325.1463669538,1653341.439838171,1009704.0998447388,223865.56454253197,415778.40630314127,1247453.101745613,8038435.001693726,1929234.291639328,6992602.61724472,2128518.511302054,1895504.7327485085,1387179.1073074527,5640928.75785923,1656210.2418915704,1652253.0350915492,5896874.094132006,1043674.3442767859,882164.6374772787,3120043.952279687,47328.03298056126,81881.29127922654,2614318.450871587,3864711.8323202133,730146.7315226868,1594915.5685859919,1566995.6882781014,3059818.2308199406,3441764.241015315,5783668.501209259,579406.6430725455,784652.7758946195,1767317.9373590946,3856.5345702171326,3973396.3926239014,2709656.3301361203,310464.8069393039,1779535.2056262344,1576731.400401324,1065788.9856498241,1886365.4973500073,2085116.0919101238,1522810.2444303334,816132.6102536432,1626978.7228644118,1012204.6756651998
564,2875182.163755864,1334907.815968752,621311.9761794657,1340241.4622613639,10821253.843841553,1937799.5298544094,1567942.1042251587,510903.05129134655,573996.9667345285,1390887.6940963566,2817812.1535250545,654010.4672954232,1806561.7431917787,2549120.6949837804,333211.7885398865,1137887.193203047,317569.3897162676,2528457.713784769,990487.3245984912,911360.6247375607,2136521.037778139,968670.4606221616,279357.5455904603,485214.22459708154,1479365.8128345907,7953197.835269928,2284910.6586852074,7124760.042411804,1861777.598355949,1465941.2474622726,1437764.5112278163,5593802.160834312,1500799.5094459727,1474143.2632271051,5883823.400574744,867985.8557093441,966258.880847007,3322653.679927647,75271.39549022913,93667.69999620318,2386683.360675335,3622268.383651495,808079.48555962,1840588.3871662766,1344290.915876761,3164446.742289543,3474974.5888187885,5677865.521688461,524508.043099016,1069382.2772439718,2256580.8658325076,35833.82921230793,3892933.6957683563,3092356.0036767125,293431.07326316833,1766911.0386553109,1891373.406104982,1480713.985021025,1681806.9106492102,2425385.382470593,1879113.2313340902,823813.8604409993,1649466.0539584272,1286911.1718767285
565,4678694.769454926,1785902.3687871695,104921.5762450695,1352719.628446214,13129281.752960205,2984404.3146842793,2268946.356760375,156661.59045174718,1009488.0429645777,1672725.9903885871,4418038.905033767,1839245.3945054263,2676352.7143304646,3810748.2838855237,672492.0164353475,997558.995230481,646045.7489643097,3281800.961209148,3245680.610563278,2185990.796735823,2656242.209807515,1698788.7918209136,391219.7679063678,1020204.195519831,458253.3407108784,11029040.981636047,2969060.8373267055,6478870.240211487,3268304.2636259794,3457307.4184806347,2295007.3528120853,8475666.808442593,2470440.7464065477,2589636.8403781652,7752430.449984372,2114523.633020401,1475408.9479428828,4549578.815324038,111563.06070625782,235841.8609662503,3907451.9891462326,5272999.168684959,756939.045031473,2549531.561456546,2461929.7648335323,6335833.842419565,4797095.257013202,8099932.806883454,1051222.9494615793,2127509.5087821484,2847234.8218694925,12120.669668853283,4595990.185852051,4117194.051837176,400282.60178390145,2955253.7235935926,2492201.2740952373,1815349.253363669,2936744.2002668083,3114992.7484896183,2708707.0745557547,2217428.4697473086,2670913.3179152794,1725185.5465293527
